,cnpj,nome,date,codigo,seg_listagem,setor_econo,index_all,index_ac,index_ca,index_dir,index_et,index_fc,total_assets,mktcap,gross_margin,roa,pe,cap_str,fin_turn,oper_turn,capex,neg
2174,76484013000145,Sanepar,2021-12-31,SAPR11,Nível 2,Outros,0.9285714285714286,0.875,0.9166666666666666,0.875,0.9583333333333334,1.0,13190858000.0,8014769561.2,59.972935555,7.5532842519,7.7390081353,47.363825765,29.307567087,68.551586719,881227000.0,0.26407679386
2175,76484013000145,Sanepar,2022-12-31,SAPR3,Nível 2,Outros,0.9387755102040817,0.875,0.9583333333333334,0.875,0.9583333333333334,1.0,14640589000.0,5638324258.4,60.596182623,8.0436039834,4.737243702,46.543530455,30.032944308,77.324683814,881227000.0,0.017283635104
2176,76484013000145,Sanepar,2022-12-31,SAPR4,Nível 2,Outros,0.9387755102040817,0.875,0.9583333333333334,0.875,0.9583333333333334,1.0,14640589000.0,5638324258.4,60.596182623,8.0436039834,4.8131578366,46.543530455,30.032944308,77.324683814,881227000.0,0.091821962307
2177,76484013000145,Sanepar,2022-12-31,SAPR11,Nível 2,Outros,0.9387755102040817,0.875,0.9583333333333334,0.875,0.9583333333333334,1.0,14640589000.0,5638324258.4,60.596182623,8.0436039834,4.7697432615,46.543530455,30.032944308,77.324683814,881227000.0,0.16915353076
2178,76535764000143,Oi,2019-12-31,OIBR3,Nível 1,Telecomunicações,0.776595744680851,0.6666666666666666,0.7083333333333334,0.75,0.7916666666666666,0.9444444444444444,65437797000.0,3029224150.0,29.353399322,37.616723252,0.072196995181,65.01133588,-7.0369490514,113.67864738,390589000.0,0.22360057741
2179,76535764000143,Oi,2019-12-31,OIBR4,Nível 1,Telecomunicações,0.776595744680851,0.6666666666666666,0.7083333333333334,0.75,0.7916666666666666,0.9444444444444444,65437797000.0,3029224150.0,29.353399322,37.616723252,0.072774571143,65.01133588,-7.0369490514,113.67864738,390589000.0,0.073181604169
2180,76535764000143,Oi,2020-12-31,OIBR3,Nível 1,Telecomunicações,0.8404255319148937,0.6666666666666666,0.75,0.9375,0.875,0.9444444444444444,71891822000.0,5176720730.0,23.94380802,-12.651100983,-0.54861077671,75.245437513,-10.559346524,120.93545321,390589000.0,0.82130120188
2181,76535764000143,Oi,2020-12-31,OIBR4,Nível 1,Telecomunicações,0.8404255319148937,0.6666666666666666,0.75,0.9375,0.875,0.9444444444444444,71891822000.0,5176720730.0,23.94380802,-12.651100983,-0.7846409946,75.245437513,-10.559346524,120.93545321,390589000.0,0.056028896191
2182,76535764000143,Oi,2021-12-31,OIBR3,Nível 1,Telecomunicações,0.8854166666666666,0.6666666666666666,0.8333333333333334,0.9375,0.9166666666666666,1.0,73839787000.0,13191865900.0,21.681412164,-14.258571737,-1.2436129738,89.477339635,10.649987709,172.83902727,390589000.0,1.0505345776
2183,76535764000143,Oi,2021-12-31,OIBR4,Nível 1,Telecomunicações,0.8854166666666666,0.6666666666666666,0.8333333333333334,0.9375,0.9166666666666666,1.0,73839787000.0,13191865900.0,21.681412164,-14.258571737,-1.5940857209,89.477339635,10.649987709,172.83902727,390589000.0,0.091308118551
2184,76535764000143,Oi,2022-12-31,OIBR3,Nível 1,Telecomunicações,0.8958333333333334,0.6666666666666666,0.875,0.9375,0.9166666666666666,1.0,77950476000.0,4604870920.0,5.3334775603,-10.894771187,-0.54049004127,100.9274876,11.600877313,157.76134634,390589000.0,0.58088593725
2185,76535764000143,Oi,2022-12-31,OIBR4,Nível 1,Telecomunicações,0.8958333333333334,0.6666666666666666,0.875,0.9375,0.9166666666666666,1.0,77950476000.0,4604870920.0,5.3334775603,-10.894771187,-0.91029901688,100.9274876,11.600877313,157.76134634,390589000.0,0.025211580558
2186,76535764000143,Oi,2023-12-31,OIBR3,Nível 1,Telecomunicações,0.90625,0.6666666666666666,0.875,1.0,0.9166666666666666,1.0,29616098000.0,1065730850.0,-1.8908788839,-65.052236118,-0.05254121702,173.76394419,-45.587178811,80.031893528,390589000.0,0.24910999156
2187,76535764000143,Oi,2023-12-31,OIBR4,Nível 1,Telecomunicações,0.90625,0.6666666666666666,0.875,1.0,0.9166666666666666,1.0,29616098000.0,1065730850.0,-1.8908788839,-65.052236118,-0.15762365106,173.76394419,-45.587178811,80.031893528,390589000.0,0.0085902334488
2188,76627504000106,Inepar,2019-12-31,INEP3,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1473029000.0,40234550.0,57.920478032,-21.173106572,-0.1119576776,207.76963658,-300.01916108,1472.4595628,313000.0,0.00040541023471
2189,76627504000106,Inepar,2019-12-31,INEP4,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1473029000.0,40234550.0,57.920478032,-21.173106572,-0.10388865579,207.76963658,-300.01916108,1472.4595628,313000.0,0.00134923058
2190,76627504000106,Inepar,2020-12-31,INEP3,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1408179000.0,62331070.0,15.217225899,-32.034208719,-0.12882869374,243.16347567,211.75054355,3947.8934135,313000.0,0.0012977017298
2191,76627504000106,Inepar,2020-12-31,INEP4,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1408179000.0,62331070.0,15.217225899,-32.034208719,-0.13015170985,243.16347567,211.75054355,3947.8934135,313000.0,0.0027867397726
2192,76627504000106,Inepar,2021-12-31,INEP3,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1629781000.0,89201770.0,31.167816691,-33.304229219,-0.1839859985,257.94269291,17681.014771,23902.471173,313000.0,0.00059313197502
2193,76627504000106,Inepar,2021-12-31,INEP4,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1629781000.0,89201770.0,31.167816691,-33.304229219,-0.17420656254,257.94269291,17681.014771,23902.471173,313000.0,0.00080189632357
2194,76627504000106,Inepar,2022-12-31,INEP3,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1506981000.0,252093920.0,35.201968423,86.394851694,0.19505840918,183.6554011,-1353.9638494,271.05988327,313000.0,0.0099738856164
2195,76627504000106,Inepar,2022-12-31,INEP4,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1506981000.0,252093920.0,35.201968423,86.394851694,0.19249185117,183.6554011,-1353.9638494,271.05988327,313000.0,0.011993970634
2196,76627504000106,Inepar,2023-12-31,INEP3,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1320033000.0,208235570.0,-70.220108189,-27.769457279,-0.60524617428,222.77367308,-909.95048312,364.65583982,313000.0,0.017638078089
2197,76627504000106,Inepar,2023-12-31,INEP4,Tradicional,Outros,0.39,0.5,0.2916666666666667,0.1875,0.5454545454545454,0.4,1320033000.0,208235570.0,-70.220108189,-27.769457279,-0.50020344982,222.77367308,-909.95048312,364.65583982,313000.0,0.0077855812443
2206,81243735000148,Positivo Tec,2019-12-31,POSI3,Novo Mercado,Eletroeletrônicos,0.6372549019607843,0.65,0.5833333333333334,0.75,0.5833333333333334,0.6666666666666666,1789529000.0,192561600.0,26.36079775,-0.025760968389,-419.56039343,71.506021976,64.818781753,177.37225442,94467000.0,0.013063959187
2207,81243735000148,Positivo Tec,2020-12-31,POSI3,Novo Mercado,Eletroeletrônicos,0.6372549019607843,0.65,0.5833333333333334,0.75,0.5833333333333334,0.6666666666666666,1945403000.0,882525330.0,25.066882193,1.0716545621,53.433143083,72.504822908,76.32103208,172.63307221,94467000.0,0.044480437882
2208,81243735000148,Positivo Tec,2021-12-31,POSI3,Novo Mercado,Eletroeletrônicos,0.6470588235294118,0.65,0.7083333333333334,0.6875,0.5416666666666666,0.6666666666666666,2824635000.0,716029800.0,20.47037346,6.9333559911,3.6406899219,63.424017616,131.88337858,247.97404369,94467000.0,0.097473442364
2209,81243735000148,Positivo Tec,2022-12-31,POSI3,Novo Mercado,Eletroeletrônicos,0.7549019607843137,0.75,0.75,0.8125,0.7083333333333334,0.7777777777777778,3754136000.0,1523580200.0,22.837883492,5.4045990875,7.6343100934,68.523756198,151.46347205,315.90575493,94467000.0,0.28679464768
2210,81243735000148,Positivo Tec,2023-12-31,POSI3,Novo Mercado,Eletroeletrônicos,0.8333333333333334,0.8,0.75,0.8125,0.875,0.9444444444444444,4199825000.0,1314393420.0,23.96756812,7.294518224,4.3319357657,66.514795259,157.17505846,213.52417993,94467000.0,0.13227909361
2220,82636986000155,Teka,2019-12-31,TEKA4,Tradicional,Textil,0.2840909090909091,0.25,0.4583333333333333,0.375,0.18181818181818182,0.07142857142857142,965579000.0,4024000.0,15.156512936,-13.00908574,-0.032034900846,248.63206429,-810.77489341,145.3031785,943000.0,0.0001811787581
2221,82636986000155,Teka,2020-12-31,TEKA3,Tradicional,Textil,0.2840909090909091,0.25,0.4583333333333333,0.375,0.18181818181818182,0.07142857142857142,979499000.0,3581800.0,14.899310808,-13.173060922,-0.031186545765,259.67009665,-873.33151174,150.04854293,943000.0,3.6604615839e-05
2222,82636986000155,Teka,2020-12-31,TEKA4,Tradicional,Textil,0.2840909090909091,0.25,0.4583333333333333,0.375,0.18181818181818182,0.07142857142857142,979499000.0,3581800.0,14.899310808,-13.173060922,-0.026040765713,259.67009665,-873.33151174,150.04854293,943000.0,0.00053912298847
2223,82636986000155,Teka,2021-12-31,TEKA3,Tradicional,Textil,0.2840909090909091,0.25,0.4583333333333333,0.375,0.18181818181818182,0.07142857142857142,1002531000.0,10744690.0,17.332455204,-11.549069305,-0.15630913001,267.39183128,-1082.8690094,189.34329243,943000.0,0.00021426467241
2224,82636986000155,Teka,2021-12-31,TEKA4,Tradicional,Textil,0.2840909090909091,0.25,0.4583333333333333,0.375,0.18181818181818182,0.07142857142857142,1002531000.0,10744690.0,17.332455204,-11.549069305,-0.06095100317,267.39183128,-1082.8690094,189.34329243,943000.0,0.0010465412831
2226,82636986000155,Teka,2022-12-31,TEKA4,Tradicional,Textil,0.2840909090909091,0.25,0.4583333333333333,0.375,0.18181818181818182,0.07142857142857142,1061314000.0,4974670.0,19.311769116,-7.5489440448,-0.06209178961,265.61601939,-660.75424214,150.76385372,943000.0,0.00056387051588
2228,82640558000104,Karsten,2019-12-31,CTKA4,Tradicional,Textil,0.3181818181818182,0.25,0.5,0.375,0.22727272727272727,0.14285714285714285,341884000.0,21097000.0,42.985545053,-15.409905114,-0.40044415762,176.09803325,216.26544039,272.94854016,7866000.0,0.0004760522938
2229,82640558000104,Karsten,2020-12-31,CTKA3,Tradicional,Textil,0.3181818181818182,0.25,0.5,0.375,0.22727272727272727,0.14285714285714285,380810000.0,74000700.0,40.443212475,-3.2643575536,-5.3908776446,171.58372942,230.18464861,282.35921094,7866000.0,2.5662197226e-05
2230,82640558000104,Karsten,2020-12-31,CTKA4,Tradicional,Textil,0.3181818181818182,0.25,0.5,0.375,0.22727272727272727,0.14285714285714285,380810000.0,74000700.0,40.443212475,-3.2643575536,-6.4391038533,171.58372942,230.18464861,282.35921094,7866000.0,0.00086782319179
2231,82640558000104,Karsten,2021-12-31,CTKA3,Tradicional,Textil,0.32954545454545453,0.25,0.5,0.375,0.2727272727272727,0.14285714285714285,508572000.0,144728270.0,40.29460892,15.830403561,2.0038753431,137.6424577,203.00765501,286.17852103,7866000.0,0.00020868684435
2232,82640558000104,Karsten,2021-12-31,CTKA4,Tradicional,Textil,0.32954545454545453,0.25,0.5,0.375,0.2727272727272727,0.14285714285714285,508572000.0,144728270.0,40.29460892,15.830403561,1.6192854215,137.6424577,203.00765501,286.17852103,7866000.0,0.00050094937719
2233,82640558000104,Karsten,2022-12-31,CTKA3,Tradicional,Textil,0.3522727272727273,0.3333333333333333,0.5416666666666666,0.3125,0.3181818181818182,0.14285714285714285,630576000.0,148318990.0,40.547812624,9.1162683007,3.3429390276,121.2431174,280.00743303,356.07677314,7866000.0,6.5672322644e-05
2234,82640558000104,Karsten,2022-12-31,CTKA4,Tradicional,Textil,0.3522727272727273,0.3333333333333333,0.5416666666666666,0.3125,0.3181818181818182,0.14285714285714285,630576000.0,148318990.0,40.547812624,9.1162683007,1.9202739845,121.2431174,280.00743303,356.07677314,7866000.0,0.00029141542933
2235,82643537000134,Aco Altona,2019-12-31,EALT3,Tradicional,Siderur & Metalur,0.826530612244898,0.8888888888888888,0.875,0.9375,0.8181818181818182,0.6111111111111112,347111000.0,94282500.0,20.512145642,3.5288423588,7.4577516532,55.454019031,117.00333762,145.26725481,23202000.0,1.3168834112e-05
2236,82643537000134,Aco Altona,2019-12-31,EALT4,Tradicional,Siderur & Metalur,0.826530612244898,0.8888888888888888,0.875,0.9375,0.8181818181818182,0.6111111111111112,347111000.0,94282500.0,20.512145642,3.5288423588,7.8802351212,55.454019031,117.00333762,145.26725481,23202000.0,0.00045830690116
2237,82643537000134,Aco Altona,2020-12-31,EALT3,Tradicional,Siderur & Metalur,0.84375,0.875,0.875,0.9375,0.8181818181818182,0.7222222222222222,368478000.0,220012500.0,21.618749039,4.573135981,18.693252626,55.824228312,116.74011591,135.63722992,23202000.0,0.0001472751531
2238,82643537000134,Aco Altona,2020-12-31,EALT4,Tradicional,Siderur & Metalur,0.84375,0.875,0.875,0.9375,0.8181818181818182,0.7222222222222222,368478000.0,220012500.0,21.618749039,4.573135981,8.7457717643,55.824228312,116.74011591,135.63722992,23202000.0,0.0016297716937
2239,82643537000134,Aco Altona,2021-12-31,EALT3,Tradicional,Siderur & Metalur,0.84375,0.875,0.875,0.9375,0.8181818181818182,0.7222222222222222,417226000.0,190117500.0,25.308713077,6.0499585357,11.436296648,55.985485085,140.22136401,166.5306099,23202000.0,0.00015348682924
2240,82643537000134,Aco Altona,2021-12-31,EALT4,Tradicional,Siderur & Metalur,0.84375,0.875,0.875,0.9375,0.8181818181818182,0.7222222222222222,417226000.0,190117500.0,25.308713077,6.0499585357,4.5459947706,55.985485085,140.22136401,166.5306099,23202000.0,0.001982081428
2241,82643537000134,Aco Altona,2022-12-31,EALT3,Tradicional,Siderur & Metalur,0.84375,0.875,0.875,0.9375,0.8181818181818182,0.7222222222222222,491614000.0,218287500.0,23.959384297,7.3864861457,7.7141794949,61.816180988,123.87533619,164.35489801,23202000.0,0.00029090317963
2242,82643537000134,Aco Altona,2022-12-31,EALT4,Tradicional,Siderur & Metalur,0.84375,0.875,0.875,0.9375,0.8181818181818182,0.7222222222222222,491614000.0,218287500.0,23.959384297,7.3864861457,4.7090573624,61.816180988,123.87533619,164.35489801,23202000.0,0.0022509668915
2245,82901000000127,Intelbras,2022-12-31,INTB3,Novo Mercado,Eletroeletrônicos,0.7934782608695652,0.7142857142857143,0.75,0.9375,0.7272727272727273,0.875,3555796000.0,9163282746.7,29.453363791,10.222999294,24.824069055,46.027865491,144.28386873,288.16528456,97227000.0,0.17104501527
2246,82901000000127,Intelbras,2023-12-31,INTB3,Novo Mercado,Eletroeletrônicos,0.8260869565217391,0.7857142857142857,0.8333333333333334,0.9375,0.7272727272727273,0.875,4987382000.0,9975758299.5,28.387338064,9.6092098019,20.771492018,54.92059762,108.08162523,227.17403214,97227000.0,0.17096236341
2255,83475913000191,Portobello,2019-12-31,PTBL3,Novo Mercado,Minerais não Met,0.40217391304347827,0.9166666666666666,0.4166666666666667,0.5625,0.09090909090909091,0.2777777777777778,1622155000.0,822557910.0,38.475037707,8.2798499527,6.1256006762,77.676609202,131.12867507,200.44001197,253244000.0,0.03257134243
2256,83475913000191,Portobello,2020-12-31,PTBL3,Novo Mercado,Minerais não Met,0.4787234042553192,0.7857142857142857,0.4166666666666667,0.6875,0.22727272727272727,0.4444444444444444,1836292000.0,851085930.0,32.543218918,0.71682499297,64.82982404,79.979436822,127.67078576,197.92502643,253244000.0,0.028614785995
2257,83475913000191,Portobello,2021-12-31,PTBL3,Novo Mercado,Minerais não Met,0.4897959183673469,0.7777777777777778,0.4583333333333333,0.75,0.2727272727272727,0.2777777777777778,2034288000.0,1060068940.0,34.573428044,6.3040238157,8.3992039837,79.492382593,82.1252874,162.66170381,253244000.0,0.064451719178
2258,83475913000191,Portobello,2022-12-31,PTBL3,Novo Mercado,Minerais não Met,0.6530612244897959,0.7777777777777778,0.5416666666666666,0.9375,0.5,0.6111111111111112,2157347000.0,1359114680.0,43.254867485,10.022587928,6.65421781,83.49097294,44.081107832,165.39906967,253244000.0,0.14986658881
2259,83475913000191,Portobello,2023-12-31,PTBL3,Novo Mercado,Minerais não Met,0.7244897959183674,0.7777777777777778,0.625,0.9375,0.5909090909090909,0.7777777777777778,2479770000.0,1160323010.0,43.047397415,6.1741613134,7.5789560282,81.157768664,49.875291933,182.48171509,253244000.0,0.050887121647
2260,83878892000155,Celesc,2019-12-31,CLSC3,Nível 2,Energia Elétrica,0.6836734693877551,0.7777777777777778,0.625,0.5625,0.5454545454545454,0.9444444444444444,9854745000.0,1863446280.0,10.826319217,1.6746450568,10.751042222,81.726001028,14.662112201,67.695086604,896542000.0,0.00012960972569
2261,83878892000155,Celesc,2019-12-31,CLSC4,Nível 2,Energia Elétrica,0.6836734693877551,0.7777777777777778,0.625,0.5625,0.5454545454545454,0.9444444444444444,9854745000.0,1863446280.0,10.826319217,1.6746450568,11.655532078,81.726001028,14.662112201,67.695086604,896542000.0,0.0027718939975
2262,83878892000155,Celesc,2020-12-31,CLSC3,Nível 2,Energia Elétrica,0.673469387755102,0.7777777777777778,0.625,0.5625,0.5454545454545454,0.8888888888888888,9498257000.0,1880069529.1,12.386692513,2.9855477695,6.3549589135,85.185450341,6.175201925,57.267448362,896542000.0,5.4794278131e-06
2263,83878892000155,Celesc,2020-12-31,CLSC4,Nível 2,Energia Elétrica,0.673469387755102,0.7777777777777778,0.625,0.5625,0.5454545454545454,0.8888888888888888,9498257000.0,1880069529.1,12.386692513,2.9855477695,6.8151289861,85.185450341,6.175201925,57.267448362,896542000.0,0.0018718976559
2264,83878892000155,Celesc,2021-12-31,CLSC3,Nível 2,Energia Elétrica,0.7244897959183674,0.7777777777777778,0.625,0.6875,0.6363636363636364,0.9444444444444444,10667254000.0,2154346222.5,13.588020815,4.8624041389,4.3209427248,81.395005687,8.9771773546,66.565444754,896542000.0,0.00013215732702
2265,83878892000155,Celesc,2021-12-31,CLSC4,Nível 2,Energia Elétrica,0.7244897959183674,0.7777777777777778,0.625,0.6875,0.6363636363636364,0.9444444444444444,10667254000.0,2154346222.5,13.588020815,4.8624041389,4.0406389529,81.395005687,8.9771773546,66.565444754,896542000.0,0.0025754561178
2266,83878892000155,Celesc,2022-12-31,CLSC3,Nível 2,Energia Elétrica,0.84,0.7777777777777778,0.875,0.875,0.6818181818181818,1.0,11958245000.0,2507697760.0,11.348016805,4.7094870526,4.1504240268,78.078982326,15.409815494,54.372131805,896542000.0,3.4927521008e-05
2267,83878892000155,Celesc,2022-12-31,CLSC4,Nível 2,Energia Elétrica,0.84,0.7777777777777778,0.875,0.875,0.6818181818181818,1.0,11958245000.0,2507697760.0,11.348016805,4.7094870526,4.6565565937,78.078982326,15.409815494,54.372131805,896542000.0,0.0012444063861
2268,84429695000111,Weg,2018-12-31,WEGE3,Novo Mercado,Máquinas Indust,0.7959183673469388,1.0,0.875,0.75,0.5909090909090909,0.7777777777777778,13985987000.0,38890468056.0,28.963631228,8.1577510404,34.049542296,51.07026054,143.39607716,183.33348795,778293000.0,0.56705123736
2269,84429695000111,Weg,2019-12-31,WEGE3,Novo Mercado,Máquinas Indust,0.8571428571428571,1.0,0.875,0.75,0.7727272727272727,0.8888888888888888,15399850000.0,36784269119.0,28.982856436,8.7283187823,27.483968688,49.004327964,141.82090843,177.51918963,778293000.0,0.59214250373
2270,84429695000111,Weg,2020-12-31,WEGE3,Novo Mercado,Máquinas Indust,0.9591836734693877,1.0,0.9583333333333334,1.0,0.9545454545454546,0.8888888888888888,15687641000.0,72700765202.0,29.618187286,10.405994119,45.023911612,43.076272589,149.86440582,182.04996013,778293000.0,0.57023562751
2271,84429695000111,Weg,2021-12-31,WEGE3,Novo Mercado,Máquinas Indust,0.9693877551020408,1.0,0.9583333333333334,1.0,1.0,0.8888888888888888,19927896000.0,158882831460.0,31.125614691,12.023130791,67.870840588,40.132676325,144.86623505,182.24743609,778293000.0,1.1748377466
2272,84429695000111,Weg,2022-12-31,WEGE3,Novo Mercado,Máquinas Indust,0.9795918367346939,1.0,0.9583333333333334,1.0,1.0,0.9444444444444444,23932787000.0,138384464220.0,29.541472435,15.282298714,38.589205812,41.458251394,160.86399615,206.84063529,778293000.0,1.1156523267
2273,84429695000111,Weg,2023-12-31,WEGE3,Novo Mercado,Máquinas Indust,0.9795918367346939,1.0,0.9583333333333334,1.0,1.0,0.9444444444444444,28134660000.0,161588553290.0,29.077304246,15.187217474,38.39952207,45.80224179,162.77891453,197.34111161,778293000.0,0.99809100713
2274,84683374000149,Tupy,2018-12-31,TUPY3,Novo Mercado,Veiculos e peças,0.8529411764705882,0.8,0.9166666666666666,0.875,0.8636363636363636,0.8,4609156000.0,2631248500.0,16.356187322,3.3281798229,17.152746723,56.970039634,50.677388313,104.38359025,210128000.0,0.12353426969
2275,84683374000149,Tupy,2019-12-31,TUPY3,Novo Mercado,Veiculos e peças,0.8627450980392157,0.8,0.9166666666666666,0.875,0.8636363636363636,0.85,4908191000.0,2904904600.0,16.484888,5.5360722515,10.691797568,55.177722301,42.615539391,98.08404984,210128000.0,0.13122845128
2276,84683374000149,Tupy,2020-12-31,TUPY3,Novo Mercado,Veiculos e peças,0.93,0.9,0.9166666666666666,0.875,0.9545454545454546,1.0,5124167000.0,3647703400.0,16.170005916,5.4434603712,13.077083423,53.40895408,49.083412294,101.27619463,210128000.0,0.1059576828
2277,84683374000149,Tupy,2021-12-31,TUPY3,Novo Mercado,Veiculos e peças,0.94,0.9,0.9166666666666666,0.9375,0.9545454545454546,1.0,6113319000.0,3022888410.0,16.088891478,-1.246622334,-39.643161881,58.231248852,71.720338362,133.81239691,210128000.0,0.096630082422
2278,84683374000149,Tupy,2022-12-31,TUPY3,Novo Mercado,Veiculos e peças,0.95,0.9,0.9583333333333334,0.9375,0.9545454545454546,1.0,7510628000.0,2876351100.0,15.866141148,2.7016648941,14.084559609,63.342426226,78.581593685,153.48548893,210128000.0,0.10777931777
2279,84683374000149,Tupy,2023-12-31,TUPY3,Novo Mercado,Veiculos e peças,0.9693877551020408,0.9444444444444444,0.9583333333333334,1.0,0.9545454545454546,1.0,10243258000.0,3910004556.5,18.545547755,4.9029420132,7.6924994751,70.377003098,94.663245843,167.71802131,210128000.0,0.10242352009
2281,84683408000103,Dohler,2019-12-31,DOHL4,Tradicional,Textil,0.5306122448979592,0.6666666666666666,0.4583333333333333,0.625,0.3181818181818182,0.6666666666666666,725650000.0,472026578.4,28.066817832,6.8370426514,9.5222323213,21.31289189,244.55672267,253.62569517,6150000.0,5.2347035196e-05
2282,84683408000103,Dohler,2020-12-31,DOHL3,Tradicional,Textil,0.5306122448979592,0.6666666666666666,0.4583333333333333,0.625,0.3181818181818182,0.6666666666666666,742111000.0,564332127.48,24.096127476,4.2941015562,18.990249474,19.881931409,200.48415981,210.35445682,6150000.0,2.406784866e-07
2283,84683408000103,Dohler,2020-12-31,DOHL4,Tradicional,Textil,0.5306122448979592,0.6666666666666666,0.4583333333333333,0.625,0.3181818181818182,0.6666666666666666,742111000.0,564332127.48,24.096127476,4.2941015562,14.413599351,19.881931409,200.48415981,210.35445682,6150000.0,0.00017369658602
2284,84683408000103,Dohler,2021-12-31,DOHL3,Tradicional,Textil,0.5306122448979592,0.6666666666666666,0.4583333333333333,0.625,0.3181818181818182,0.6666666666666666,869072000.0,1201385189.9,29.076770662,9.6673233058,18.007352171,24.574143454,200.15476862,218.57812353,6150000.0,0.00011041658748
2285,84683408000103,Dohler,2021-12-31,DOHL4,Tradicional,Textil,0.5306122448979592,0.6666666666666666,0.4583333333333333,0.625,0.3181818181818182,0.6666666666666666,869072000.0,1201385189.9,29.076770662,9.6673233058,4.7629446492,24.574143454,200.15476862,218.57812353,6150000.0,0.00055575092608
2286,84683408000103,Dohler,2022-12-31,DOHL3,Tradicional,Textil,0.5306122448979592,0.6666666666666666,0.4583333333333333,0.625,0.3181818181818182,0.6666666666666666,923422000.0,1162588693.9,30.325800042,8.3763436435,10.578436375,23.678881378,225.97705345,243.03303622,6150000.0,7.5965865773e-05
2287,84683408000103,Dohler,2022-12-31,DOHL4,Tradicional,Textil,0.5306122448979592,0.6666666666666666,0.4583333333333333,0.625,0.3181818181818182,0.6666666666666666,923422000.0,1162588693.9,30.325800042,8.3763436435,3.3572616496,23.678881378,225.97705345,243.03303622,6150000.0,0.00086661462518
2289,84683671000194,Wetzel S/A,2019-12-31,MWET4,Tradicional,Veiculos e peças,0.425531914893617,0.5,0.375,0.625,0.3181818181818182,0.3888888888888889,178886000.0,6091680.0,8.4744410906,-18.13501336,-0.18867868426,195.4803618,14.785051606,80.29466061,5585000.0,3.0610745912e-05
2290,84683671000194,Wetzel S/A,2020-12-31,MWET3,Tradicional,Veiculos e peças,0.44680851063829785,0.5,0.4583333333333333,0.625,0.3181818181818182,0.3888888888888889,173583000.0,11214000.0,8.4233912383,-22.538497434,-0.32447891128,220.93465374,14.365046829,70.552643596,5585000.0,8.104574354e-07
2291,84683671000194,Wetzel S/A,2020-12-31,MWET4,Tradicional,Veiculos e peças,0.44680851063829785,0.5,0.4583333333333333,0.625,0.3181818181818182,0.3888888888888889,173583000.0,11214000.0,8.4233912383,-22.538497434,-0.28739560714,220.93465374,14.365046829,70.552643596,5585000.0,0.00023756394256
2292,84683671000194,Wetzel S/A,2021-12-31,MWET3,Tradicional,Veiculos e peças,0.44680851063829785,0.5,0.4583333333333333,0.625,0.3181818181818182,0.3888888888888889,183884000.0,41193720.0,11.173631242,13.521567945,4.0559691231,200.62213134,68.749709941,107.4870965,5585000.0,0.00012755913255
2293,84683671000194,Wetzel S/A,2021-12-31,MWET4,Tradicional,Veiculos e peças,0.44680851063829785,0.5,0.4583333333333333,0.625,0.3181818181818182,0.3888888888888889,183884000.0,41193720.0,11.173631242,13.521567945,0.45314196116,200.62213134,68.749709941,107.4870965,5585000.0,0.0013487493781
2294,84683671000194,Wetzel S/A,2022-12-31,MWET3,Tradicional,Veiculos e peças,0.44680851063829785,0.5,0.4583333333333333,0.625,0.3181818181818182,0.3888888888888889,223858000.0,38868760.0,15.85228506,57.997927257,0.3006714572,122.19040641,47.187001423,86.406336982,5585000.0,4.4009989183e-05
2295,84683671000194,Wetzel S/A,2022-12-31,MWET4,Tradicional,Veiculos e peças,0.44680851063829785,0.5,0.4583333333333333,0.625,0.3181818181818182,0.3888888888888889,223858000.0,38868760.0,15.85228506,57.997927257,0.22824304396,122.19040641,47.187001423,86.406336982,5585000.0,0.0011348584507
2297,84693183000168,Schulz,2019-12-31,SHUL4,Tradicional,Veiculos e peças,0.37254901960784315,0.16666666666666666,0.5416666666666666,0.25,0.2916666666666667,0.55,1291194000.0,621766539.36,23.777106595,5.4379899535,8.855181018,58.12356625,168.48512516,204.90144857,49199000.0,0.005941534287
2299,84693183000168,Schulz,2020-12-31,SHUL4,Tradicional,Veiculos e peças,0.37254901960784315,0.16666666666666666,0.5416666666666666,0.25,0.2916666666666667,0.55,1397290000.0,902445880.32,21.773965394,6.952958942,9.2748141147,55.621166687,156.53477452,181.65108387,49199000.0,0.0094790381741
2301,84693183000168,Schulz,2021-12-31,SHUL4,Tradicional,Veiculos e peças,0.37254901960784315,0.16666666666666666,0.5416666666666666,0.25,0.2916666666666667,0.55,1782481000.0,1204907724.0,22.96540748,7.9562699406,8.4922104317,58.351533621,159.32453943,214.27593939,49199000.0,0.018443118837
